order_id,order_date,order_time
18014,2015-11-03,16:24:04
18015,2015-11-03,16:30:51
18016,2015-11-03,16:33:10
18017,2015-11-03,16:45:05
18018,2015-11-03,17:11:54
18019,2015-11-03,17:22:43
18020,2015-11-03,17:30:14
18021,2015-11-03,17:38:10
18022,2015-11-03,17:38:30
18023,2015-11-03,17:41:13
18024,2015-11-03,17:45:29
18025,2015-11-03,17:48:24
18026,2015-11-03,18:21:40
18027,2015-11-03,18:28:33
18028,2015-11-03,18:42:59
18029,2015-11-03,19:37:18
18030,2015-11-03,19:41:18
18031,2015-11-03,19:53:55
18032,2015-11-03,19:54:21
18033,2015-11-03,20:08:27
18034,2015-11-03,20:19:01
18035,2015-11-03,20:33:09
18036,2015-11-03,20:59:07
18037,2015-11-03,22:15:28
18038,2015-11-03,22:50:05
18039,2015-11-04,11:20:23
18040,2015-11-04,11:24:37
18041,2015-11-04,11:41:39
18042,2015-11-04,12:02:55
18043,2015-11-04,12:09:42
18044,2015-11-04,12:22:24
18045,2015-11-04,12:27:02
18046,2015-11-04,12:36:32
18047,2015-11-04,12:49:04
18048,2015-11-04,13:03:03
18049,2015-11-04,13:13:25
18050,2015-11-04,13:33:18
18051,2015-11-04,13:35:54
18052,2015-11-04,13:47:41
18053,2015-11-04,13:48:27
18054,2015-11-04,13:52:02
18055,2015-11-04,14:05:32
18056,2015-11-04,15:18:54
18057,2015-11-04,15:56:22
18058,2015-11-04,16:03:28
18059,2015-11-04,16:37:41
18060,2015-11-04,16:44:46
18061,2015-11-04,17:08:14
18062,2015-11-04,17:19:09
18063,2015-11-04,17:22:24
18064,2015-11-04,17:43:04
18065,2015-11-04,17:58:28
18066,2015-11-04,18:07:14
18067,2015-11-04,18:09:08
18068,2015-11-04,18:24:34
18069,2015-11-04,18:39:04
18070,2015-11-04,18:40:52
18071,2015-11-04,18:48:35
18072,2015-11-04,18:53:56
18073,2015-11-04,18:53:57
18074,2015-11-04,18:57:13
18075,2015-11-04,18:57:29
18076,2015-11-04,19:02:42
18077,2015-11-04,19:11:11
18078,2015-11-04,19:49:02
18079,2015-11-04,20:12:36
18080,2015-11-04,20:22:06
18081,2015-11-04,20:30:07
18082,2015-11-04,20:36:45
18083,2015-11-04,20:55:49
18084,2015-11-04,21:46:37
18085,2015-11-04,22:01:13
18086,2015-11-04,22:05:05
18087,2015-11-04,22:09:13
18088,2015-11-05,11:16:55
18089,2015-11-05,11:17:06
18090,2015-11-05,11:31:32
18091,2015-11-05,11:47:37
18092,2015-11-05,12:04:24
18093,2015-11-05,12:05:29
18094,2015-11-05,12:06:25
18095,2015-11-05,12:14:39
18096,2015-11-05,12:15:40
18097,2015-11-05,12:19:05
18098,2015-11-05,12:20:46
18099,2015-11-05,12:25:44
18100,2015-11-05,12:29:48
18101,2015-11-05,12:35:53
18102,2015-11-05,12:38:17
18103,2015-11-05,12:46:18
18104,2015-11-05,12:50:58
18105,2015-11-05,12:58:43
18106,2015-11-05,13:03:43
18107,2015-11-05,13:23:10
18108,2015-11-05,13:46:36
18109,2015-11-05,13:54:42
18110,2015-11-05,14:12:29
18111,2015-11-05,14:51:45
18112,2015-11-05,15:15:02
18113,2015-11-05,15:21:36
18114,2015-11-05,15:22:16
18115,2015-11-05,15:22:29
18116,2015-11-05,15:23:17
18117,2015-11-05,15:23:30
18118,2015-11-05,15:23:52
18119,2015-11-05,15:29:54
18120,2015-11-05,15:46:04
18121,2015-11-05,16:12:34
18122,2015-11-05,16:21:36
18123,2015-11-05,16:26:09
18124,2015-11-05,16:34:13
18125,2015-11-05,16:37:18
18126,2015-11-05,17:06:46
18127,2015-11-05,17:16:04
18128,2015-11-05,17:17:16
18129,2015-11-05,18:28:21
18130,2015-11-05,18:29:31
18131,2015-11-05,18:54:32
18132,2015-11-05,19:17:01
18133,2015-11-05,19:39:49
18134,2015-11-05,19:52:06
18135,2015-11-05,20:15:31
18136,2015-11-05,20:18:36
18137,2015-11-05,20:24:27
18138,2015-11-05,20:28:16
18139,2015-11-05,20:28:52
18140,2015-11-05,20:29:05
18141,2015-11-05,20:41:39
18142,2015-11-05,20:48:17
18143,2015-11-05,21:08:11
18144,2015-11-05,21:32:22
18145,2015-11-05,22:13:38
18146,2015-11-06,11:16:47
18147,2015-11-06,11:21:21
18148,2015-11-06,11:21:27
18149,2015-11-06,11:25:22
18150,2015-11-06,11:41:58
18151,2015-11-06,11:46:23
18152,2015-11-06,11:54:13
18153,2015-11-06,11:58:09
18154,2015-11-06,12:05:47
18155,2015-11-06,12:15:15
18156,2015-11-06,12:19:01
18157,2015-11-06,12:27:27
18158,2015-11-06,12:29:19
18159,2015-11-06,12:29:31
18160,2015-11-06,12:30:45
18161,2015-11-06,12:38:14
18162,2015-11-06,12:51:56
18163,2015-11-06,13:01:56
18164,2015-11-06,13:20:26
18165,2015-11-06,13:23:28
18166,2015-11-06,13:34:29
18167,2015-11-06,13:35:40
18168,2015-11-06,13:56:01
18169,2015-11-06,14:05:13
18170,2015-11-06,14:10:51
18171,2015-11-06,14:13:42
18172,2015-11-06,14:16:37
18173,2015-11-06,15:02:38
18174,2015-11-06,15:09:33
18175,2015-11-06,15:33:21
18176,2015-11-06,15:36:37
18177,2015-11-06,15:41:54
18178,2015-11-06,16:14:47
18179,2015-11-06,16:19:50
18180,2015-11-06,16:39:11
18181,2015-11-06,16:59:01
18182,2015-11-06,17:02:26
18183,2015-11-06,17:18:34
18184,2015-11-06,17:27:31
18185,2015-11-06,17:38:35
18186,2015-11-06,17:50:15
18187,2015-11-06,17:54:07
18188,2015-11-06,17:54:37
18189,2015-11-06,18:07:04
18190,2015-11-06,18:19:29
18191,2015-11-06,18:23:07
18192,2015-11-06,18:24:12
18193,2015-11-06,18:31:46
18194,2015-11-06,18:35:12
18195,2015-11-06,18:35:16
18196,2015-11-06,18:53:16
18197,2015-11-06,19:13:37
18198,2015-11-06,19:17:30
18199,2015-11-06,19:25:07
18200,2015-11-06,20:02:28
18201,2015-11-06,20:12:39
18202,2015-11-06,20:17:32
18203,2015-11-06,20:17:59
18204,2015-11-06,20:41:27
18205,2015-11-06,20:45:57
18206,2015-11-06,20:59:34
18207,2015-11-06,21:00:25
18208,2015-11-06,21:03:10
18209,2015-11-06,21:28:27
18210,2015-11-06,21:33:35
18211,2015-11-06,21:44:54
18212,2015-11-06,21:50:23
18213,2015-11-06,21:57:44
18214,2015-11-06,21:59:08
18215,2015-11-06,22:02:26
18216,2015-11-06,22:09:38
18217,2015-11-06,22:16:28
18218,2015-11-06,22:59:20
18219,2015-11-07,11:39:39
18220,2015-11-07,11:42:21
18221,2015-11-07,12:57:08
18222,2015-11-07,12:58:36
18223,2015-11-07,13:07:13
18224,2015-11-07,13:25:40
18225,2015-11-07,13:33:43
18226,2015-11-07,13:37:35
18227,2015-11-07,13:44:01
18228,2015-11-07,14:37:06
18229,2015-11-07,14:47:53
18230,2015-11-07,15:01:58
18231,2015-11-07,15:08:01
18232,2015-11-07,15:15:11
18233,2015-11-07,15:25:09
18234,2015-11-07,15:35:48
18235,2015-11-07,15:55:14
18236,2015-11-07,16:21:30
18237,2015-11-07,16:27:45
18238,2015-11-07,16:43:03
18239,2015-11-07,16:44:22
18240,2015-11-07,16:47:30
18241,2015-11-07,16:49:42
18242,2015-11-07,16:52:48
18243,2015-11-07,16:57:40
18244,2015-11-07,17:01:54
18245,2015-11-07,17:03:45
18246,2015-11-07,17:18:45
18247,2015-11-07,17:19:09
18248,2015-11-07,17:22:03
18249,2015-11-07,17:25:53
18250,2015-11-07,17:26:24
18251,2015-11-07,17:27:04
18252,2015-11-07,17:42:34
18253,2015-11-07,17:47:14
18254,2015-11-07,17:54:15
18255,2015-11-07,17:59:54
18256,2015-11-07,18:13:14
18257,2015-11-07,18:20:11
18258,2015-11-07,18:23:08
18259,2015-11-07,18:28:50
18260,2015-11-07,18:31:37
18261,2015-11-07,18:36:44
18262,2015-11-07,18:38:43
18263,2015-11-07,18:44:28
18264,2015-11-07,18:58:02
18265,2015-11-07,19:10:12
18266,2015-11-07,19:30:04
18267,2015-11-07,19:38:12
18268,2015-11-07,19:43:35
18269,2015-11-07,20:03:12
18270,2015-11-07,20:06:37
18271,2015-11-07,20:25:25
18272,2015-11-07,20:28:31
18273,2015-11-07,20:31:03
18274,2015-11-07,20:45:04
18275,2015-11-07,21:16:47
18276,2015-11-07,22:05:09
18277,2015-11-07,22:25:09
18278,2015-11-07,22:52:19
18279,2015-11-07,22:53:51
18280,2015-11-08,11:50:27
18281,2015-11-08,12:12:25
18282,2015-11-08,12:42:26
18283,2015-11-08,12:45:26
18284,2015-11-08,12:58:39
18285,2015-11-08,13:08:08
18286,2015-11-08,13:13:56
18287,2015-11-08,13:40:18
18288,2015-11-08,14:05:34
18289,2015-11-08,14:20:40
18290,2015-11-08,14:23:13
18291,2015-11-08,14:38:26
18292,2015-11-08,15:06:32
18293,2015-11-08,15:12:18
18294,2015-11-08,15:16:10
18295,2015-11-08,15:24:33
18296,2015-11-08,15:38:22
18297,2015-11-08,15:39:51
18298,2015-11-08,15:41:17
18299,2015-11-08,16:13:46
18300,2015-11-08,16:18:29
18301,2015-11-08,16:26:31
18302,2015-11-08,16:30:14
18303,2015-11-08,16:36:44
18304,2015-11-08,16:38:50
18305,2015-11-08,16:38:56
18306,2015-11-08,17:04:45
18307,2015-11-08,17:42:02
18308,2015-11-08,17:53:22
18309,2015-11-08,17:53:33
18310,2015-11-08,17:58:19
18311,2015-11-08,18:01:04
18312,2015-11-08,18:01:23
18313,2015-11-08,18:02:50
18314,2015-11-08,18:03:05
18315,2015-11-08,18:26:49
18316,2015-11-08,18:31:56
18317,2015-11-08,18:33:13
18318,2015-11-08,18:38:45
18319,2015-11-08,18:50:20
18320,2015-11-08,18:56:26
18321,2015-11-08,18:59:51
18322,2015-11-08,19:05:06
18323,2015-11-08,19:05:22
18324,2015-11-08,19:38:13
18325,2015-11-08,21:40:48
18326,2015-11-08,21:59:54
18327,2015-11-08,22:24:03
18328,2015-11-09,11:31:44
18329,2015-11-09,11:45:34
18330,2015-11-09,11:45:39
18331,2015-11-09,11:54:18
18332,2015-11-09,11:59:53
18333,2015-11-09,12:06:33
18334,2015-11-09,12:19:50
18335,2015-11-09,12:20:39
18336,2015-11-09,12:26:23
18337,2015-11-09,12:33:39
18338,2015-11-09,12:37:16
18339,2015-11-09,12:45:12
18340,2015-11-09,12:49:43
18341,2015-11-09,13:00:32
18342,2015-11-09,13:01:07
18343,2015-11-09,13:07:24
18344,2015-11-09,13:11:01
18345,2015-11-09,13:13:10
18346,2015-11-09,13:16:31
18347,2015-11-09,13:18:06
18348,2015-11-09,13:32:23
18349,2015-11-09,13:48:16
18350,2015-11-09,13:58:58
18351,2015-11-09,14:38:13
18352,2015-11-09,14:52:31
18353,2015-11-09,14:58:03
18354,2015-11-09,15:18:00
18355,2015-11-09,15:22:26
18356,2015-11-09,15:23:43
18357,2015-11-09,15:31:42
18358,2015-11-09,15:40:43
18359,2015-11-09,15:50:03
18360,2015-11-09,16:12:01
18361,2015-11-09,16:17:20
18362,2015-11-09,16:36:31
18363,2015-11-09,17:29:21
18364,2015-11-09,17:30:16
18365,2015-11-09,17:42:40
18366,2015-11-09,17:51:52
18367,2015-11-09,18:00:07
18368,2015-11-09,18:41:54
18369,2015-11-09,18:59:31
18370,2015-11-09,19:02:39
18371,2015-11-09,19:16:53
18372,2015-11-09,19:33:15
18373,2015-11-09,19:36:11
18374,2015-11-09,19:45:39
18375,2015-11-09,19:51:38
18376,2015-11-09,19:57:45
18377,2015-11-09,20:11:50
18378,2015-11-09,20:17:20
18379,2015-11-09,20:23:33
18380,2015-11-09,20:25:03
18381,2015-11-09,20:55:32
18382,2015-11-09,21:01:50
18383,2015-11-09,21:08:03
18384,2015-11-09,21:13:21
18385,2015-11-09,21:14:14
18386,2015-11-09,21:53:31
18387,2015-11-09,22:02:22
18388,2015-11-09,22:11:41
18389,2015-11-10,11:19:51
18390,2015-11-10,11:32:35
18391,2015-11-10,11:52:52
18392,2015-11-10,12:11:22
18393,2015-11-10,12:27:20
18394,2015-11-10,12:30:54
18395,2015-11-10,12:33:57
18396,2015-11-10,12:34:06
18397,2015-11-10,12:37:31
18398,2015-11-10,12:43:44
18399,2015-11-10,13:08:13
18400,2015-11-10,13:10:19
18401,2015-11-10,13:10:40
18402,2015-11-10,13:16:51
18403,2015-11-10,13:18:05
18404,2015-11-10,13:26:52
18405,2015-11-10,13:41:09
18406,2015-11-10,13:43:49
18407,2015-11-10,13:48:46
18408,2015-11-10,13:59:49
18409,2015-11-10,14:22:40
18410,2015-11-10,14:37:17
18411,2015-11-10,15:15:49
18412,2015-11-10,15:21:54
18413,2015-11-10,15:29:09
18414,2015-11-10,15:29:50
18415,2015-11-10,16:09:07
18416,2015-11-10,16:19:30
18417,2015-11-10,16:23:21
18418,2015-11-10,16:27:45
18419,2015-11-10,16:39:35
18420,2015-11-10,16:42:23
18421,2015-11-10,16:58:03
18422,2015-11-10,17:00:18
18423,2015-11-10,17:03:56
18424,2015-11-10,17:10:04
18425,2015-11-10,17:28:43
18426,2015-11-10,17:28:46
18427,2015-11-10,17:31:18
18428,2015-11-10,17:39:26
18429,2015-11-10,17:53:57
18430,2015-11-10,18:10:37
18431,2015-11-10,18:10:54
18432,2015-11-10,18:22:53
18433,2015-11-10,18:28:02
18434,2015-11-10,18:34:43
18435,2015-11-10,18:35:20
18436,2015-11-10,18:43:22
18437,2015-11-10,19:01:26
18438,2015-11-10,19:14:40
18439,2015-11-10,19:14:56
18440,2015-11-10,19:24:36
18441,2015-11-10,19:33:02
18442,2015-11-10,19:49:13
18443,2015-11-10,19:57:39
18444,2015-11-10,20:01:02
18445,2015-11-10,20:08:13
18446,2015-11-10,20:08:35
18447,2015-11-10,20:17:04
18448,2015-11-10,20:43:24
18449,2015-11-10,21:02:02
18450,2015-11-10,21:06:47
18451,2015-11-11,11:25:43
18452,2015-11-11,11:33:48
18453,2015-11-11,12:08:00
18454,2015-11-11,12:16:17
18455,2015-11-11,12:42:25
18456,2015-11-11,12:50:12
18457,2015-11-11,13:04:26
18458,2015-11-11,13:07:03
18459,2015-11-11,13:07:53
18460,2015-11-11,13:11:58
18461,2015-11-11,13:15:49
18462,2015-11-11,13:19:43
18463,2015-11-11,13:24:46
18464,2015-11-11,13:27:55
18465,2015-11-11,13:28:25
18466,2015-11-11,13:37:09
18467,2015-11-11,13:38:27
18468,2015-11-11,14:26:35
18469,2015-11-11,14:43:11
18470,2015-11-11,15:01:28
18471,2015-11-11,15:25:50
18472,2015-11-11,15:33:20
18473,2015-11-11,15:53:48
18474,2015-11-11,16:17:25
18475,2015-11-11,16:25:36
18476,2015-11-11,16:29:25
18477,2015-11-11,16:38:30
18478,2015-11-11,16:40:22
18479,2015-11-11,16:49:00
18480,2015-11-11,17:04:20
18481,2015-11-11,17:08:47
18482,2015-11-11,17:12:15
18483,2015-11-11,17:29:48
18484,2015-11-11,18:11:37
18485,2015-11-11,18:47:08
18486,2015-11-11,18:48:11
18487,2015-11-11,19:00:28
18488,2015-11-11,19:08:03
18489,2015-11-11,19:32:34
18490,2015-11-11,19:49:33
18491,2015-11-11,19:55:32
18492,2015-11-11,20:38:31
18493,2015-11-11,20:55:59
18494,2015-11-11,21:10:59
18495,2015-11-11,22:00:25
18496,2015-11-11,22:00:35
18497,2015-11-11,22:15:56
18498,2015-11-11,22:49:08
18499,2015-11-12,12:12:08
18500,2015-11-12,12:15:01
18501,2015-11-12,12:26:56
18502,2015-11-12,12:28:42
18503,2015-11-12,12:29:37
18504,2015-11-12,12:34:34
18505,2015-11-12,12:49:21
18506,2015-11-12,12:51:38
18507,2015-11-12,12:56:13
18508,2015-11-12,13:00:14
18509,2015-11-12,13:04:06
18510,2015-11-12,13:18:44
18511,2015-11-12,13:20:53
18512,2015-11-12,13:23:01
18513,2015-11-12,13:24:59
18514,2015-11-12,14:04:46
18515,2015-11-12,14:07:12
18516,2015-11-12,14:28:42
18517,2015-11-12,14:36:57
18518,2015-11-12,14:52:03
18519,2015-11-12,14:52:46
18520,2015-11-12,15:31:33
18521,2015-11-12,15:36:45
18522,2015-11-12,15:37:04
18523,2015-11-12,15:41:59
18524,2015-11-12,15:55:13
18525,2015-11-12,16:01:45
18526,2015-11-12,16:23:21
18527,2015-11-12,16:24:56
18528,2015-11-12,16:28:24
18529,2015-11-12,16:34:21
18530,2015-11-12,16:43:31
18531,2015-11-12,16:50:39
18532,2015-11-12,16:55:59
18533,2015-11-12,17:09:18
18534,2015-11-12,17:14:38
18535,2015-11-12,17:16:45
18536,2015-11-12,17:22:08
18537,2015-11-12,17:40:00
18538,2015-11-12,17:42:58
18539,2015-11-12,17:45:40
18540,2015-11-12,17:50:31
18541,2015-11-12,18:34:54
18542,2015-11-12,18:40:11
18543,2015-11-12,18:47:34
18544,2015-11-12,18:56:27
18545,2015-11-12,19:10:41
18546,2015-11-12,19:12:48
18547,2015-11-12,19:34:00
18548,2015-11-12,19:36:10
18549,2015-11-12,19:44:34
18550,2015-11-12,20:02:27
18551,2015-11-12,20:19:57
18552,2015-11-12,20:31:29
18553,2015-11-12,20:46:16
18554,2015-11-12,20:51:27
18555,2015-11-12,20:51:43
18556,2015-11-12,21:05:18
18557,2015-11-12,21:43:47
18558,2015-11-13,11:22:32
18559,2015-11-13,11:23:55
18560,2015-11-13,11:39:14
18561,2015-11-13,12:32:27
18562,2015-11-13,12:42:13
18563,2015-11-13,12:51:24
18564,2015-11-13,12:53:30
18565,2015-11-13,12:56:20
18566,2015-11-13,13:01:40
18567,2015-11-13,13:06:51
18568,2015-11-13,13:07:13
18569,2015-11-13,13:07:35
18570,2015-11-13,13:17:39
18571,2015-11-13,13:18:03
18572,2015-11-13,13:20:49
18573,2015-11-13,13:27:28
18574,2015-11-13,13:40:34
18575,2015-11-13,14:04:33
18576,2015-11-13,14:12:07
18577,2015-11-13,14:44:59
18578,2015-11-13,15:20:44
18579,2015-11-13,15:28:13
18580,2015-11-13,15:55:58
18581,2015-11-13,15:57:35
18582,2015-11-13,16:06:22
18583,2015-11-13,16:08:41
18584,2015-11-13,16:13:46
18585,2015-11-13,16:28:45
18586,2015-11-13,16:54:22
18587,2015-11-13,17:12:40
18588,2015-11-13,17:16:30
18589,2015-11-13,17:23:17
18590,2015-11-13,17:23:24
18591,2015-11-13,17:26:01
18592,2015-11-13,17:26:03
18593,2015-11-13,17:26:53
18594,2015-11-13,17:36:48
18595,2015-11-13,18:00:16
18596,2015-11-13,18:25:25
18597,2015-11-13,18:27:24
18598,2015-11-13,18:33:34
18599,2015-11-13,18:35:59
18600,2015-11-13,18:36:46
18601,2015-11-13,18:41:14
18602,2015-11-13,18:41:40
18603,2015-11-13,18:41:53
18604,2015-11-13,18:51:25
18605,2015-11-13,18:53:30
18606,2015-11-13,19:06:42
18607,2015-11-13,19:12:00
18608,2015-11-13,19:27:08
18609,2015-11-13,19:50:56
18610,2015-11-13,20:06:40
18611,2015-11-13,20:21:58
18612,2015-11-13,20:40:01
18613,2015-11-13,20:47:06
18614,2015-11-13,20:49:55
18615,2015-11-13,20:58:29
18616,2015-11-13,21:20:08
18617,2015-11-13,21:24:18
18618,2015-11-13,21:48:02
18619,2015-11-13,21:53:01
18620,2015-11-13,22:03:35
18621,2015-11-13,22:06:06
18622,2015-11-13,22:10:33
18623,2015-11-13,22:29:20
18624,2015-11-13,22:37:24
18625,2015-11-14,11:35:48
18626,2015-11-14,11:40:28
18627,2015-11-14,12:45:24
18628,2015-11-14,13:04:04
18629,2015-11-14,13:31:16
18630,2015-11-14,13:39:31
18631,2015-11-14,13:41:10
18632,2015-11-14,13:47:05
18633,2015-11-14,13:53:27
18634,2015-11-14,13:55:53
18635,2015-11-14,14:32:00
18636,2015-11-14,14:32:27
18637,2015-11-14,14:34:50
18638,2015-11-14,14:46:12
18639,2015-11-14,14:49:37
18640,2015-11-14,15:07:46
18641,2015-11-14,15:09:02
18642,2015-11-14,15:27:57
18643,2015-11-14,15:31:20
18644,2015-11-14,15:36:22
18645,2015-11-14,15:43:03
18646,2015-11-14,16:09:08
18647,2015-11-14,16:26:09
18648,2015-11-14,16:28:17
18649,2015-11-14,16:54:26
18650,2015-11-14,17:13:24
18651,2015-11-14,17:21:02
18652,2015-11-14,17:40:20
18653,2015-11-14,17:43:12
18654,2015-11-14,18:02:40
18655,2015-11-14,18:09:02
18656,2015-11-14,18:50:19
18657,2015-11-14,18:50:52
18658,2015-11-14,18:51:47
18659,2015-11-14,19:01:23
18660,2015-11-14,19:09:40
18661,2015-11-14,19:20:17
18662,2015-11-14,19:26:10
18663,2015-11-14,19:37:29
18664,2015-11-14,19:39:07
18665,2015-11-14,19:39:35
18666,2015-11-14,19:40:11
18667,2015-11-14,19:49:29
18668,2015-11-14,20:22:06
18669,2015-11-14,20:27:17
18670,2015-11-14,20:29:31
18671,2015-11-14,20:47:03
18672,2015-11-14,21:05:01
18673,2015-11-14,21:06:23
18674,2015-11-14,21:10:53
18675,2015-11-14,21:21:09
18676,2015-11-14,21:36:52
18677,2015-11-14,21:47:17
18678,2015-11-14,21:57:58
18679,2015-11-14,22:22:24
18680,2015-11-14,22:34:12
18681,2015-11-14,22:55:14
18682,2015-11-14,23:01:33
18683,2015-11-15,11:55:29
18684,2015-11-15,12:11:31
18685,2015-11-15,12:13:25
18686,2015-11-15,12:16:16
18687,2015-11-15,12:26:44
18688,2015-11-15,12:46:45
18689,2015-11-15,12:47:01
18690,2015-11-15,12:54:30
18691,2015-11-15,12:57:12
18692,2015-11-15,13:06:21
18693,2015-11-15,13:08:43
18694,2015-11-15,13:11:29
18695,2015-11-15,13:12:59
18696,2015-11-15,13:30:21
18697,2015-11-15,13:31:26
18698,2015-11-15,13:38:51
18699,2015-11-15,13:42:30
18700,2015-11-15,14:38:30
18701,2015-11-15,15:06:28
18702,2015-11-15,15:18:53
18703,2015-11-15,16:15:46
18704,2015-11-15,16:41:40
18705,2015-11-15,16:48:53
18706,2015-11-15,16:55:47
18707,2015-11-15,16:59:08
18708,2015-11-15,17:10:40
18709,2015-11-15,17:22:36
18710,2015-11-15,17:23:53
18711,2015-11-15,17:30:44
18712,2015-11-15,17:42:09
18713,2015-11-15,17:44:38
18714,2015-11-15,18:03:46
18715,2015-11-15,18:08:35
18716,2015-11-15,18:10:58
18717,2015-11-15,19:08:47
18718,2015-11-15,19:54:40
18719,2015-11-15,19:58:28
18720,2015-11-15,20:01:34
18721,2015-11-15,20:41:33
18722,2015-11-15,20:58:00
18723,2015-11-15,21:01:49
18724,2015-11-15,21:36:35
18725,2015-11-15,22:03:20
18726,2015-11-15,22:12:50
18727,2015-11-15,22:27:42
18728,2015-11-16,11:37:20
18729,2015-11-16,11:40:26
18730,2015-11-16,11:45:01
18731,2015-11-16,12:03:29
18732,2015-11-16,12:06:59
18733,2015-11-16,12:07:20
18734,2015-11-16,12:07:31
18735,2015-11-16,12:08:48
18736,2015-11-16,12:26:33
18737,2015-11-16,12:27:39
18738,2015-11-16,12:30:29
18739,2015-11-16,12:37:55
18740,2015-11-16,12:38:58
18741,2015-11-16,12:53:27
18742,2015-11-16,13:00:51
18743,2015-11-16,13:18:46
18744,2015-11-16,13:21:19
18745,2015-11-16,13:39:21
18746,2015-11-16,13:46:47
18747,2015-11-16,13:56:31
18748,2015-11-16,14:03:03
18749,2015-11-16,14:03:08
18750,2015-11-16,14:08:50
18751,2015-11-16,14:14:58
18752,2015-11-16,14:38:57
18753,2015-11-16,14:39:40
18754,2015-11-16,15:19:45
18755,2015-11-16,15:43:19
18756,2015-11-16,15:54:39
18757,2015-11-16,16:01:59
18758,2015-11-16,16:02:35
18759,2015-11-16,16:24:08
18760,2015-11-16,16:27:14
18761,2015-11-16,16:29:44
18762,2015-11-16,16:58:30
18763,2015-11-16,17:09:49
18764,2015-11-16,17:10:04
18765,2015-11-16,17:20:13
18766,2015-11-16,17:21:36
18767,2015-11-16,17:24:35
18768,2015-11-16,17:32:12
18769,2015-11-16,17:32:30
18770,2015-11-16,17:43:14
18771,2015-11-16,17:49:29
18772,2015-11-16,17:56:52
18773,2015-11-16,17:57:18
18774,2015-11-16,18:16:52
18775,2015-11-16,18:51:51
18776,2015-11-16,19:03:22
18777,2015-11-16,19:20:21
18778,2015-11-16,19:30:48
18779,2015-11-16,19:34:22
18780,2015-11-16,19:54:30
18781,2015-11-16,20:01:44
18782,2015-11-16,20:17:33
18783,2015-11-16,20:18:46
18784,2015-11-16,21:00:17
18785,2015-11-16,21:12:08
18786,2015-11-16,21:16:52
18787,2015-11-16,21:27:37
18788,2015-11-16,22:10:41
18789,2015-11-17,11:23:51
18790,2015-11-17,11:28:57
18791,2015-11-17,11:29:19
18792,2015-11-17,11:33:33
18793,2015-11-17,11:39:21
18794,2015-11-17,11:47:53
18795,2015-11-17,12:04:13
18796,2015-11-17,12:13:18
18797,2015-11-17,12:14:18
18798,2015-11-17,12:19:50
18799,2015-11-17,12:27:41
18800,2015-11-17,12:38:12
18801,2015-11-17,12:45:51
18802,2015-11-17,12:46:22
18803,2015-11-17,12:51:09
18804,2015-11-17,13:18:36
18805,2015-11-17,13:20:10
18806,2015-11-17,13:32:28
18807,2015-11-17,13:43:54
18808,2015-11-17,13:57:49
18809,2015-11-17,14:13:42
18810,2015-11-17,14:24:12
18811,2015-11-17,14:48:33
18812,2015-11-17,15:05:25
18813,2015-11-17,15:11:55
18814,2015-11-17,16:41:36
18815,2015-11-17,17:13:47
18816,2015-11-17,17:20:10
18817,2015-11-17,18:07:20
18818,2015-11-17,18:12:07
18819,2015-11-17,18:17:27
18820,2015-11-17,18:27:57
18821,2015-11-17,18:31:35
18822,2015-11-17,18:49:15
18823,2015-11-17,18:56:08
18824,2015-11-17,19:01:40
18825,2015-11-17,19:24:51
18826,2015-11-17,19:30:35
18827,2015-11-17,19:31:38
18828,2015-11-17,19:35:06
18829,2015-11-17,19:55:04
18830,2015-11-17,20:11:57
18831,2015-11-17,20:21:30
18832,2015-11-17,20:24:05
18833,2015-11-17,20:32:59
18834,2015-11-17,20:45:14
18835,2015-11-17,20:47:14
18836,2015-11-17,21:05:00
18837,2015-11-17,21:55:24
18838,2015-11-18,11:15:13
18839,2015-11-18,11:30:47
18840,2015-11-18,11:31:26
18841,2015-11-18,11:46:26
18842,2015-11-18,11:55:16
18843,2015-11-18,12:03:46
18844,2015-11-18,12:22:46
18845,2015-11-18,12:25:12
18846,2015-11-18,12:27:41
18847,2015-11-18,12:29:18
18848,2015-11-18,12:39:46
18849,2015-11-18,12:52:51
18850,2015-11-18,12:53:01
18851,2015-11-18,12:54:54
18852,2015-11-18,13:01:44
18853,2015-11-18,13:40:33
18854,2015-11-18,13:47:10
18855,2015-11-18,13:51:12
18856,2015-11-18,14:04:51
18857,2015-11-18,14:38:38
18858,2015-11-18,14:41:35
18859,2015-11-18,14:46:57
18860,2015-11-18,15:21:14
18861,2015-11-18,15:46:35
18862,2015-11-18,16:17:16
18863,2015-11-18,16:27:04
18864,2015-11-18,16:34:04
18865,2015-11-18,16:38:03
18866,2015-11-18,16:38:43
18867,2015-11-18,16:44:03
18868,2015-11-18,16:44:35
18869,2015-11-18,16:58:33
18870,2015-11-18,16:58:35
18871,2015-11-18,17:31:37
18872,2015-11-18,17:45:43
18873,2015-11-18,18:10:30
18874,2015-11-18,18:11:52
18875,2015-11-18,18:35:51
18876,2015-11-18,18:54:41
18877,2015-11-18,19:07:01
18878,2015-11-18,20:05:00
18879,2015-11-18,20:12:59
18880,2015-11-18,20:36:18
18881,2015-11-18,21:11:58
18882,2015-11-18,21:17:01
18883,2015-11-18,21:41:11
18884,2015-11-19,11:40:07
18885,2015-11-19,11:51:00
18886,2015-11-19,11:51:41
18887,2015-11-19,11:53:39
